Tweet	Label
<USER> هيا بالله ايش تبغيني اسوي فيك انتي اذبحك ههههههههههههههههههههههههههههههههههه	safe
<USER> <USER> مو من جدك بتصدقين الشخص المغتصب اكيد ميلاني ماراح تقول اوه سوري بغيت اغتصبك	safe
<USER> <USER> انتي وياها وقفو محارش بعضكم عشان م انحركم 😂🤚🏿 خير اهجدو ي هيوان كلب😴❤️	safe
<USER> <USER> الواضح ان ردي عليك أحرقك مثل ما احرقك ابن مساعد برده في منتصف جبهتك 😂😂😂😂	safe
<USER> <USER> مش شيء جديد ترا ياكثر النوبز المساكين ودي اضربك لأنك ماراعيت مشاعر المساجين	safe
<USER> وااااااااو بسجل خروج يازرق العين علشان اعذبك ههههههههههههه 😍 ياجماعه ترا مزوح	safe
<USER> عزيز وغالي يابوعوف وكلنا أهل في النهايه 🌹 ومثل ماقتلك كلن يعتز بديرته يالهاشمي	safe
<USER> عشب مكوتك ترا للحين احسني مو مستوعبه انتي تسبي جينوو اذا تسبيه بجيلك اقتلك 🙂😂	safe
<USER> <USER> الله صعده وصنعاء جهنم الحمراء كثروا بالله من صواريخكم الخرد عشان نحرقكم حرق	dangerous
<USER> " لا إكراه في الدين " بس إذا ما اقتنعت في الإسلام اللي ورثته من أهلك بنذبحك ☺️♥️	safe
<USER> <USER> ي ولد روح لا افقع وجهك انا محتاجه اضافات جديده احسن مم ويهكم مايت منكم😂👊👊	safe
<USER> عشان كنت اقتلك انتي وصهيب 😭💔 ، احلي هدية منك ي كلبة بحبه موت وربنا وبحبك 😂😂♥	safe
<USER> <USER> بالقوة فزتو على برونموث ودفاعهم سهل اختراقه بنضربكم بالسرعة ماني وصلاح 🔥🔥	safe
<USER> ومو صعب السعوديه تحتل الخليج فلا تسوقها لا افقع وجهك بكف مايصحيك الا حليب الحمير	safe
<USER> <USER> <USER> لو قولتلك حبقي مضطر اقتلك ههههههههههههه بلاش احسن يفجروني ويقولوا اخوان	safe
<USER> <USER> كول خرا يا صفوي انت وكل الصفويين لو تم توحيد الثورة راح نحطكم في محرق ونحرقكم	dangerous
<USER> <USER> <USER> ايه البرد خرب الموهبه ، ياليت خويك يمرك ونفتك منك مسوي يستقعد قم لا اطعنك	safe
<USER> <USER> <USER> <USER> خلاص ولا تزعل نضربك بشبشب ..ماخذ الجزمة اهانه ..يمكن الجزمة بتزعل ايضا	safe
<USER> <USER> <USER> هههه أصمت أيها القذر.. الوداد اغتصبكم فبلاش تبريرات واهية.. قال تحكيم قال..	safe
<USER> <USER> <USER> <USER> <USER> ابو ريانة شكله مش عايش معنا عالكوكب 😂😂 حل عن اسلام بلاش نفجرك 👋	safe
<USER> طب انا وش دخلني ولا كانت نيتك تقهرني كنت احسبك بجدة 😒 ياويلك تحط تحريات كلب اقتلك	safe
<USER> <USER> دكتور اسمحلي بس أحياناً احس ودي اذبحك😂❤ تشائمك دائم وينرفز بنأكلهم صدقني👍	safe
شكلى هحجز😂 اول طياااره ✈ واجيلك اضربك👊 واساافر تانى 😒😡😡 ما تتلمى بقى 😡😡😡 <USER>	safe
<USER> <USER> <USER> <USER> اذا رحت بريطانيا اعطيني خبر خل افقع وجهك بالبيض دام الوضع هناك حرية 😂	safe
<USER> <USER> انفجر يبكي في موقف يحتاج ان يرفع رأسه بمقاومة حماس ويقول لهذا اليهودي سنحرقكم	safe
<USER> <USER> يستاهلون النصراوية اما انتم ي عوائل ودنا نحرقكم حرك بالنار ي اوسخ فريق بالكون	safe
<USER> <USER> <USER> يعني تبونها فالنور ولا فالظلام انتوا تامرون بس يالحمير ونحن ننسفكم نسف 😜	safe
<USER> <USER> <USER> <USER> ولو على الرحب وسعة احنا مستعدين نحرقك بأي وقت انتي بس اطلبي 🌝💞🔥🔥🔥	safe
<USER> تراني بجيك واضربك عزيزي ياسر تراني جالس اعاني من الاتحاد وبرشلونه موسم كارثي عندي	safe
<USER> <USER> أنا كنت ارجو ان ابقى ظابط امن دولة عشان اعذبك و كل من تسول له نفسه انه يعمل زيك v	dangerous
<USER> <USER> <USER> راح نحط ابوك وعيلتك كلهم وننحركم باْذن الله قريبا راح تنصدم يا ابن التونسي	dangerous
<USER> <USER> بالنسبة للمسياري اللي يتراقص على أمجاد غيره ترى جايينك بالدوري نفقع وجهك 😂💙	safe
<USER> <USER> يارب وفق اللجنة يارب اكرم منازلهم يارب افرج كُربتهم ههههههههه اذبحكم ايمانيات	safe
<USER> <USER> يلا ي تركي ي خروف لااجي اضربك بالسوط المصري ارسم ع وجهك الديكتاتور قردوغان😁😀	safe
<USER> انا اقسم بالله ما هقولك غير سديهاتك معايا اكلمك راجل ل راجل ولا اضربك علي افاك 😂😂	safe
<USER> لا ياروحى انتى من النهارده ممنوع تتعصبى وممكن اقتلك منجاوى عادى دى شوكولاته🙊😂😂	safe
<USER> <USER> فريقك حارقنا 10 سنوات وحنا حارقينهم قرن وانتهى الحرق من العاشرة وحنا نحرقكم حرق	safe
<USER> لو نحن دواعش لنسفناك ونسفنى الي يتشددلك ولي يحميك لننسفك نخليك تفكر انك مجنون 🙊😈	safe
<USER> اتضح لي انك مهجن شلون عنزي خوالك بعسير ي احول ي دلخ انت صامد اذاً اغتصبك جيش صدام 😂	safe
<USER> يا كلاب الخليج و الله رب العرش العظيم دقة ساعة الحرب ولن نتراجع وسوف نحرقكم يا خونا	dangerous
<USER> <USER> <USER> <USER> ايه افتخر يا مشعوذانقلع لا اقرا عليك آيه الكرسي واحرقك يا لوطي 😂😂😂😂	safe
<USER> ههههههههههههههههههههه ذكرتيني الطقاقه الي تقول صكر الباب لا اجيك افقع وجهك 😂😂😂	safe
<USER> <USER> دخلت محل نسائي بالغلط وجاني تهزيئ من نوعية سكر الباب لا اجي افقع وجهك انت 😩 خفت	safe
<USER> لا انا مش حدفعلك انا حاجى اقتلك 😂 وانت عارفنى عصبية 😂 احلقها بكره يا كئيييييييييب	safe
<USER> <USER> بو راشد صورتك في القلب مرسومة طولي بعمرك نحن لانحرك ساكناً من دونك الغالي🌚❤️	safe
<USER> ده انت هتصدق نفسك بقي 😂😂 عندنا في الفيفا كنا بنضربك بالشوبشوب 🤣🤣 وفوخا يشهد <USER>	safe
<USER> <USER> <USER> هنرجع الجزر ونضربك انت وتميم بالجزمة يا شوية خرفان وهنضرب موزة بس في الخلاط	dangerous
<USER> <USER> نحن مانتامر على اخواننا نحن مانبيع اخواننا نحن مانضحك في ويهك ونطعنك في ضهرك 😉	safe
<USER> يا بت انتي بتاخدي التهزئ كله والوش المعفن😂😂😂 مش عارفه ليه بحب اعذبك وابهدلك😂😂	safe
<USER> <USER> ابك انا من قبيله محسوبه والشك اذبحك بس خف الله في نفسك يوم لاينفع لا مال ولا بنون	safe
<USER> انا باضربك لحالي عشان ما يضربونك الناس لان لو ضربوك الناس يمكن تموت بس انا ما بأموتك	safe
<USER> اقتلك ولا اقتلك ييسونغ بنفسه قايلها في رايدو ستار انا الصوت الرئيسي هو الاساسي 😑👊	safe
<USER> نحن أحفاد أبو بكر و عمر سوف نذبحك كذبح الخراف يا عدوّ اللهتحسّس رقبتك يا رافضي يا نجس	dangerous
<USER> <USER> ترى نجيب ولد بلادي و لا تنسى اضربك بادوريز اخليك مركز ثاني خخخخخخخخخ يا الصفرييي	safe
<USER> قبحك الله انت وأشكالك 25 والباقي في الطريق وجرب ادخلوا جبل دخان وغيره ننسفكم نسف 🖕🏿	dangerous
<USER> هي مش الامتحانات دي فالكلية؟ ابعتيلي اللوكيشن بتاعك يا ناهد اهجم عليكي فالدار اذبحك	safe
<USER> احرقك كلامي فوق وكثر نباحك انبح لبكره ياخدمي انتهى وقتي معك لا اراك شيء امامي 😭😂💔	safe
<USER> <USER> <USER> هاذي قمه في الاهانه اني اذبحك بالفاير بولت ولا استخدمت الاسلحه ترا ههههههههه	safe
<USER> من سوني ون لعبت وخلصت وقرفت وبعتها + اسوكا سبام هههااي لو اشد حيلي اقدر اذبحك بـ Grabs بس	safe
<USER> الطيب في الاوادم من داخل مالها وجة يناضربك 🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹	safe
<USER> <USER> ويقول عبد الملك الحوثي عيد وشكر والتبريك والتهاني لشعب اليمن ليتك قريب مني انحرك	dangerous
<USER> 😂😂😂😂😂😂 احسن من مافيش وجاي اخر اسبوع كملتي 5ايام 😂😂 راح نضربك عين👀👀👀 نيالك	safe
<USER> اشوفك شاد حيلك بالتاق 😂😂😂يشكرونا حارق رزك ليش شكرهم لنا غاظك و ضغطك و احرقك 🤣🤣🤣	safe
<USER> <USER> منشني 🙂 اشب روحي بقاز ولا احرقك بمحرقه فلاان فلاان فلاان لو انك تيس كان اشوه 🏃🏻	safe
<USER> لا دا طبع ياخرا انت مش هيتغير ماتجي اضربك عشان ارتاح واطلع اللي جوايا دا 😂😂😂😂😂😂	safe
<USER> كذاب عيب الكذب لا اضربك بنعال توي جاي من سوق السمك وشريت هامور انقلب وين يا ابن المتعه	dangerous
<USER> <USER> <USER> اقتلككك ع شان كم قرش 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂بطني	safe
<USER> <USER> <USER> <USER> <USER> كلي زقان يخرا ودي احشركم في قفص و اعذبكم ماراح افككم الا اذا خلفتو عيال	dangerous
<USER> لاحول ولاقوة الا باالله تقول يقول الشيعي انت سني اختلف معك ويقول السني انت شيعي اذبحك	safe
